,country_code,Indicator,Year,value
51492,SWE,Population,2004,8993531.0
51493,SWE,Population,2005,9029572.0
51494,SWE,Population,2006,9080505.0
51495,SWE,Population,2007,9148092.0
51496,SWE,Population,2008,9219637.0
51497,SWE,Population,2009,9298515.0
51498,SWE,Population,2010,9378126.0
51499,SWE,Population,2011,9449213.0
51500,SWE,Population,2012,9519374.0
51501,SWE,Population,2013,9600379.0
51502,SWE,Population,2014,9696110.0
51503,SWE,Population,2015,9799186.0
51504,SWE,Population,2016,9923085.0
51505,SWE,Population,2017,10057698.0
51506,SWE,Population,2018,10175214.0
51507,SWE,Population,2019,10278887.0
51508,SWE,Population,2020,10353442.0
51509,SWZ,Consumption,1980,1034895324.29005
51510,SWZ,Consumption,1981,987373809.117155
51511,SWZ,Consumption,1982,1080745016.95654
51512,SWZ,Consumption,1983,1078637717.17355
51513,SWZ,Consumption,1984,1086045991.60172
51514,SWZ,Consumption,1985,982400919.933207
51515,SWZ,Consumption,1986,857797135.707065
51516,SWZ,Consumption,1987,863507240.761873
51517,SWZ,Consumption,1988,761455353.741631
51518,SWZ,Consumption,1989,814581633.332071
51519,SWZ,Consumption,1990,1006306388.5996
51520,SWZ,Consumption,1991,1057454255.44443
51521,SWZ,Consumption,1992,1180702604.35424
51522,SWZ,Consumption,1993,1310129813.38365
51523,SWZ,Consumption,1994,1199177977.18531
51524,SWZ,Consumption,1995,1414213949.5488
51525,SWZ,Consumption,1996,1629162461.1787
51526,SWZ,Consumption,1997,1622190965.91636
51527,SWZ,Consumption,1998,1719528665.07228
51528,SWZ,Consumption,1999,1882485844.83656
51529,SWZ,Consumption,2000,2089055593.83598
51530,SWZ,Consumption,2001,2132976233.15567
51531,SWZ,Consumption,2002,2232939899.15866
51532,SWZ,Consumption,2003,2359112368.72275
51533,SWZ,Consumption,2004,2418675382.44425
51534,SWZ,Consumption,2005,2632849252.74009
51535,SWZ,Consumption,2006,2753616487.34664
51536,SWZ,Consumption,2007,2811100076.89456
51537,SWZ,Consumption,2008,2922931335.32482
51538,SWZ,Consumption,2009,3094189186.41786
51539,SWZ,Consumption,2010,3249497580.53233
51540,SWZ,Consumption,2011,3357917773.59039
51541,SWZ,Consumption,2012,3381023834.43416
51542,SWZ,Consumption,2013,3458801915.68705
51543,SWZ,Consumption,2014,3528684438.32457
51544,SWZ,Consumption,2015,3611877650.76924
51545,SWZ,Consumption,2016,3614591874.27718
51546,SWZ,Consumption,2017,3782960877.42008
51547,SWZ,Consumption,2018,3776923469.05964
51548,SWZ,Consumption,2019,3714751190.70265
51549,SWZ,Consumption,2020,3788522129.9398
51550,SWZ,Exports,1960,82450886.4633368
51551,SWZ,Exports,1961,86839906.5958897
51552,SWZ,Exports,1962,104552717.197749
51553,SWZ,Exports,1963,148442930.085807
51554,SWZ,Exports,1964,155810203.143102
51555,SWZ,Exports,1965,198759919.97599
51556,SWZ,Exports,1966,239671879.939307
51557,SWZ,Exports,1967,231833769.165482
51558,SWZ,Exports,1968,270395101.804876
51559,SWZ,Exports,1969,299863939.658431
51560,SWZ,Exports,1970,319614403.067108
51561,SWZ,Exports,1971,326511832.78531
51562,SWZ,Exports,1972,328078578.500426
51563,SWZ,Exports,1973,400027278.285249
51564,SWZ,Exports,1974,461787193.722211
51565,SWZ,Exports,1975,425264115.141108
51566,SWZ,Exports,1976,434668994.755106
51567,SWZ,Exports,1977,377925031.299816
51568,SWZ,Exports,1978,376828707.050209
51569,SWZ,Exports,1979,384822495.705603
51570,SWZ,Exports,1980,598657362.63051
51571,SWZ,Exports,1981,683105421.488946
51572,SWZ,Exports,1982,587542546.950433
51573,SWZ,Exports,1983,576918595.285971
51574,SWZ,Exports,1984,485405450.048405
51575,SWZ,Exports,1985,361459459.067456
51576,SWZ,Exports,1986,457811233.352074
51577,SWZ,Exports,1987,618993618.412473
51578,SWZ,Exports,1988,635227558.514599
51579,SWZ,Exports,1989,703476746.419363
51580,SWZ,Exports,1990,727827662.353817
51581,SWZ,Exports,1991,767461962.935571
51582,SWZ,Exports,1992,797505377.509923
51583,SWZ,Exports,1993,879983609.352783
51584,SWZ,Exports,1994,978948780.980376
51585,SWZ,Exports,1995,1002701914.19966
51586,SWZ,Exports,1996,975792650.119653
51587,SWZ,Exports,1997,1150136950.2526
51588,SWZ,Exports,1998,1241309648.40573
51589,SWZ,Exports,1999,1197788788.92296
51590,SWZ,Exports,2000,1378582898.61448
51591,SWZ,Exports,2001,1446539647.05247
51592,SWZ,Exports,2002,2229787074.30345
51593,SWZ,Exports,2003,2441274967.66339
51594,SWZ,Exports,2004,2140476475.08936
51595,SWZ,Exports,2005,1792848609.61084
51596,SWZ,Exports,2006,1918886944.15765
51597,SWZ,Exports,2007,2183330997.62642
51598,SWZ,Exports,2008,1897890109.5691
51599,SWZ,Exports,2009,1747112820.63675
51600,SWZ,Exports,2010,1818822176.08493
51601,SWZ,Exports,2011,1409524594.45303
51602,SWZ,Exports,2012,1569362211.21739
51603,SWZ,Exports,2013,1585513953.30554
51604,SWZ,Exports,2014,1770242733.57851
51605,SWZ,Exports,2015,1751537858.04508
51606,SWZ,Exports,2016,1815501568.25858
51607,SWZ,Exports,2017,1898313991.85804
51608,SWZ,Exports,2018,1829467610.92705
51609,SWZ,Exports,2019,2127367909.52257
51610,SWZ,Exports,2020,2076285249.00572
51611,SWZ,GDP,1970,419059493.970952
51612,SWZ,GDP,1971,476653495.93586
51613,SWZ,GDP,1972,502508584.26393
51614,SWZ,GDP,1973,547828193.987092
51615,SWZ,GDP,1974,579292634.569339
51616,SWZ,GDP,1975,659863226.862103
51617,SWZ,GDP,1976,645877836.430375
51618,SWZ,GDP,1977,652398573.260493
51619,SWZ,GDP,1978,661056742.15004
51620,SWZ,GDP,1979,681595411.886172
51621,SWZ,GDP,1980,766447580.311598
51622,SWZ,GDP,1981,878666551.145336
51623,SWZ,GDP,1982,888969512.894206
51624,SWZ,GDP,1983,899658081.37801
51625,SWZ,GDP,1984,955092808.972101
51626,SWZ,GDP,1985,991313898.529391
51627,SWZ,GDP,1986,1112893373.92085
51628,SWZ,GDP,1987,1275449148.82176
51629,SWZ,GDP,1988,1359243882.12889
51630,SWZ,GDP,1989,1534737274.35392
51631,SWZ,GDP,1990,1857308362.90596
51632,SWZ,GDP,1991,1890003980.06034
51633,SWZ,GDP,1992,1950979418.51781
51634,SWZ,GDP,1993,2011579066.43205
51635,SWZ,GDP,1994,2059870864.82286
51636,SWZ,GDP,1995,2159273055.13846
51637,SWZ,GDP,1996,2242233484.10169
51638,SWZ,GDP,1997,2311805624.61477
51639,SWZ,GDP,1998,2372005953.96189
51640,SWZ,GDP,1999,2442000889.67231
51641,SWZ,GDP,2000,2484984348.55671
51642,SWZ,GDP,2001,2511195091.38659
51643,SWZ,GDP,2002,2621187924.67983
51644,SWZ,GDP,2003,2722895614.6471
51645,SWZ,GDP,2004,2821571016.1845
51646,SWZ,GDP,2005,2990830756.64157
51647,SWZ,GDP,2006,3170046325.41682
51648,SWZ,GDP,2007,3310649785.90981
51649,SWZ,GDP,2008,3337852200.51293
51650,SWZ,GDP,2009,3390091218.07304
51651,SWZ,GDP,2010,3518702972.08796
51652,SWZ,GDP,2011,3597776312.48031
51653,SWZ,GDP,2012,3791935013.35704
51654,SWZ,GDP,2013,3938349731.29132
51655,SWZ,GDP,2014,3974709779.06398
51656,SWZ,GDP,2015,4063245671.29285
51657,SWZ,GDP,2016,4106422133.98005
51658,SWZ,GDP,2017,4189641987.93016
51659,SWZ,GDP,2018,4289003978.11407
51660,SWZ,GDP,2019,4401077165.65255
51661,SWZ,GDP,2020,4319634145.18863
51662,SWZ,Imports,1960,62951754.9602319
51663,SWZ,Imports,1961,77258964.0404068
51664,SWZ,Imports,1962,106874918.06671
51665,SWZ,Imports,1963,143930611.970714
51666,SWZ,Imports,1964,142786024.557812
51667,SWZ,Imports,1965,170398934.489678
51668,SWZ,Imports,1966,263968050.367305
51669,SWZ,Imports,1967,290436179.423976
51670,SWZ,Imports,1968,300022180.767885
51671,SWZ,Imports,1969,324772880.562038
51672,SWZ,Imports,1970,323771860.595533
51673,SWZ,Imports,1971,283568599.67162
51674,SWZ,Imports,1972,313183752.211281
51675,SWZ,Imports,1973,334931364.468447
51676,SWZ,Imports,1974,336504848.572471
51677,SWZ,Imports,1975,326346355.453573
51678,SWZ,Imports,1976,392589198.81766
51679,SWZ,Imports,1977,374562105.9799
51680,SWZ,Imports,1978,463982100.546684
51681,SWZ,Imports,1979,542242628.090515
51682,SWZ,Imports,1980,789813339.613882
51683,SWZ,Imports,1981,824128612.49987
51684,SWZ,Imports,1982,771952836.235387
51685,SWZ,Imports,1983,811077259.288551
51686,SWZ,Imports,1984,705719481.736148
51687,SWZ,Imports,1985,513382374.630685
51688,SWZ,Imports,1986,478578793.704639
51689,SWZ,Imports,1987,555214735.461619
51690,SWZ,Imports,1988,614419291.63099
51691,SWZ,Imports,1989,659891820.542297
51692,SWZ,Imports,1990,753263660.155991
51693,SWZ,Imports,1991,817311977.818008
51694,SWZ,Imports,1992,956661034.190542
51695,SWZ,Imports,1993,1068850582.54611
51696,SWZ,Imports,1994,1034118039.13156
51697,SWZ,Imports,1995,1149532244.62457
51698,SWZ,Imports,1996,1189523664.33763
51699,SWZ,Imports,1997,1290895114.49251
51700,SWZ,Imports,1998,1415177824.95958
51701,SWZ,Imports,1999,1306306910.35339
51702,SWZ,Imports,2000,1377893688.93748
51703,SWZ,Imports,2001,1466196982.29903
51704,SWZ,Imports,2002,1560038585.21012
51705,SWZ,Imports,2003,1675796038.87338
51706,SWZ,Imports,2004,1649161863.89436
51707,SWZ,Imports,2005,1556427897.09821
51708,SWZ,Imports,2006,1241098399.32017
51709,SWZ,Imports,2007,1338171587.16128
51710,SWZ,Imports,2008,1505402042.27842
51711,SWZ,Imports,2009,1616662105.65345
51712,SWZ,Imports,2010,1822941459.82956
51713,SWZ,Imports,2011,1481158701.95394
51714,SWZ,Imports,2012,1445628725.39257
51715,SWZ,Imports,2013,1615192252.85105
51716,SWZ,Imports,2014,1619859853.10717
51717,SWZ,Imports,2015,1665233707.03655
51718,SWZ,Imports,2016,1802577001.63006
51719,SWZ,Imports,2017,1930785716.10917
51720,SWZ,Imports,2018,2022589433.28811
51721,SWZ,Imports,2019,2053464237.24256
51722,SWZ,Imports,2020,2040526446.39724
51723,SWZ,Investment,1980,378621061.632181
51724,SWZ,Investment,1981,461304888.746152
51725,SWZ,Investment,1982,462719011.477163
51726,SWZ,Investment,1983,704393207.734477
51727,SWZ,Investment,1984,652098842.594105
51728,SWZ,Investment,1985,491223035.669161
51729,SWZ,Investment,1986,423955760.684348
51730,SWZ,Investment,1987,734255861.143032
51731,SWZ,Investment,1988,779202391.693912
51732,SWZ,Investment,1989,844001916.952114
51733,SWZ,Investment,1990,838295733.435655
51734,SWZ,Investment,1991,869226249.776052
51735,SWZ,Investment,1992,955477782.064481
51736,SWZ,Investment,1993,920248535.85139
51737,SWZ,Investment,1994,925605391.393922
51738,SWZ,Investment,1995,884664831.597258
51739,SWZ,Investment,1996,796754926.190107
51740,SWZ,Investment,1997,811991176.191232
51741,SWZ,Investment,1998,870165515.737065
51742,SWZ,Investment,1999,611860983.6059
51743,SWZ,Investment,2000,515234877.130697
51744,SWZ,Investment,2001,550014433.499189
51745,SWZ,Investment,2002,516582091.947926
51746,SWZ,Investment,2003,480126596.157492
51747,SWZ,Investment,2004,508024257.068176
51748,SWZ,Investment,2005,494436365.032408
51749,SWZ,Investment,2006,487799755.700489
51750,SWZ,Investment,2007,475417577.086156
51751,SWZ,Investment,2008,454509081.2549
51752,SWZ,Investment,2009,477294910.785439
51753,SWZ,Investment,2010,477393203.659402
51754,SWZ,Investment,2011,445415021.792877
51755,SWZ,Investment,2012,439746549.4108
51756,SWZ,Investment,2013,467167587.080315
51757,SWZ,Investment,2014,481645453.446242
51758,SWZ,Investment,2015,508501886.822058
51759,SWZ,Investment,2016,549650258.009318
51760,SWZ,Investment,2017,542511635.659631
51761,SWZ,Investment,2018,735527756.641881
51762,SWZ,Investment,2019,743239410.362303
51763,SWZ,Investment,2020,701960370.142113
51764,SWZ,Population,1960,336578.0
51765,SWZ,Population,1961,343346.0
51766,SWZ,Population,1962,350155.0
51767,SWZ,Population,1963,357279.0
51768,SWZ,Population,1964,365120.0
51769,SWZ,Population,1965,373925.0
51770,SWZ,Population,1966,383820.0
51771,SWZ,Population,1967,394760.0
51772,SWZ,Population,1968,406508.0
51773,SWZ,Population,1969,418739.0
51774,SWZ,Population,1970,431251.0
51775,SWZ,Population,1971,443979.0
51776,SWZ,Population,1972,457039.0
51777,SWZ,Population,1973,470561.0
51778,SWZ,Population,1974,484747.0
51779,SWZ,Population,1975,499759.0
51780,SWZ,Population,1976,515602.0
51781,SWZ,Population,1977,532253.0
51782,SWZ,Population,1978,549787.0
51783,SWZ,Population,1979,568316.0
51784,SWZ,Population,1980,587852.0
51785,SWZ,Population,1981,608374.0
51786,SWZ,Population,1982,629812.0
51787,SWZ,Population,1983,652112.0
51788,SWZ,Population,1984,675240.0
51789,SWZ,Population,1985,699077.0
51790,SWZ,Population,1986,723599.0
51791,SWZ,Population,1987,748634.0
51792,SWZ,Population,1988,773774.0
51793,SWZ,Population,1989,798498.0
51794,SWZ,Population,1990,822423.0
51795,SWZ,Population,1991,845267.0
51796,SWZ,Population,1992,866995.0
51797,SWZ,Population,1993,887706.0
51798,SWZ,Population,1994,907622.0
51799,SWZ,Population,1995,926836.0
51800,SWZ,Population,1996,945506.0
51801,SWZ,Population,1997,963416.0
51802,SWZ,Population,1998,979922.0
51803,SWZ,Population,1999,994105.0
51804,SWZ,Population,2000,1005432.0
51805,SWZ,Population,2001,1013608.0
51806,SWZ,Population,2002,1019054.0
51807,SWZ,Population,2003,1022796.0
51808,SWZ,Population,2004,1026287.0
51809,SWZ,Population,2005,1030575.0
51810,SWZ,Population,2006,1036095.0
51811,SWZ,Population,2007,1042651.0
51812,SWZ,Population,2008,1049948.0
51813,SWZ,Population,2009,1057462.0
51814,SWZ,Population,2010,1064841.0
51815,SWZ,Population,2011,1072029.0
51816,SWZ,Population,2012,1079285.0
51817,SWZ,Population,2013,1086843.0
51818,SWZ,Population,2014,1095022.0
51819,SWZ,Population,2015,1104038.0
51820,SWZ,Population,2016,1113994.0
51821,SWZ,Population,2017,1124808.0
51822,SWZ,Population,2018,1136274.0
51823,SWZ,Population,2019,1148133.0
51824,SWZ,Population,2020,1160164.0
51825,SXM,Consumption,2011,937842575.582923
51826,SXM,Consumption,2012,915629968.281063
51827,SXM,Consumption,2013,987250057.245006
51828,SXM,Consumption,2014,1051811934.54294
51829,SXM,Consumption,2015,950837988.826816
51830,SXM,Consumption,2016,973658100.558659
51831,SXM,Consumption,2017,996052236.871508
51832,SXM,Consumption,2018,1048843005.4257
51833,SXM,Exports,2011,1049311126.09855
51834,SXM,Exports,2012,1118171634.7808
51835,SXM,Exports,2013,1168065601.36943
51836,SXM,Exports,2014,1227870013.37635
51837,SXM,Exports,2015,1220502793.29609
51838,SXM,Exports,2016,1225384804.46927
51839,SXM,Exports,2017,1017069387.7095
51840,SXM,Exports,2018,872645534.654747
51841,SXM,GDP,2009,1108116839.82084
51842,SXM,GDP,2010,1143576512.44684
51843,SXM,GDP,2011,1196181066.28574
51844,SXM,GDP,2012,1212814522.26835
51845,SXM,GDP,2013,1228662707.79684
51846,SXM,GDP,2014,1248080304.4804
51847,SXM,GDP,2015,1253072625.69832
51848,SXM,GDP,2016,1259337988.82682
51849,SXM,GDP,2017,1186296385.47486
51850,SXM,GDP,2018,1108000824.03352
51851,SXM,Imports,2011,1000145610.72607
51852,SXM,Imports,2012,1040061581.02284
51853,SXM,Imports,2013,1142529851.09205
51854,SXM,Imports,2014,1252543564.3198
51855,SXM,Imports,2015,1134804469.27374
51856,SXM,Imports,2016,1143882905.02793
51857,SXM,Imports,2017,1045508975.19553
51858,SXM,Imports,2018,1124967657.31039
51859,SXM,Population,1960,2833.0
51860,SXM,Population,1961,3077.0
51861,SXM,Population,1962,3367.0
51862,SXM,Population,1963,3703.0
51863,SXM,Population,1964,4063.0
51864,SXM,Population,1965,4460.0
51865,SXM,Population,1966,4895.0
51866,SXM,Population,1967,5362.0
51867,SXM,Population,1968,5857.0
51868,SXM,Population,1969,6354.0
51869,SXM,Population,1970,6854.0
51870,SXM,Population,1971,7372.0
51871,SXM,Population,1972,7892.0
51872,SXM,Population,1973,8429.0
51873,SXM,Population,1974,8977.0
51874,SXM,Population,1975,9556.0
51875,SXM,Population,1976,10147.0
51876,SXM,Population,1977,10791.0
51877,SXM,Population,1978,11481.0
51878,SXM,Population,1979,12244.0
51879,SXM,Population,1980,13097.0
51880,SXM,Population,1981,14030.0
51881,SXM,Population,1982,15032.0
51882,SXM,Population,1983,16175.0
51883,SXM,Population,1984,17517.0
51884,SXM,Population,1985,19127.0
51885,SXM,Population,1986,21028.0
51886,SXM,Population,1987,23157.0
51887,SXM,Population,1988,25334.0
51888,SXM,Population,1989,27280.0
51889,SXM,Population,1990,28814.0
51890,SXM,Population,1991,29852.0
51891,SXM,Population,1992,30458.0
51892,SXM,Population,1993,30765.0
51893,SXM,Population,1994,30950.0
51894,SXM,Population,1995,31164.0
51895,SXM,Population,1996,31434.0
51896,SXM,Population,1997,31731.0
51897,SXM,Population,1998,31240.0
51898,SXM,Population,1999,31084.0
51899,SXM,Population,2000,30519.0
51900,SXM,Population,2001,30600.0
51901,SXM,Population,2002,30777.0
51902,SXM,Population,2003,31472.0
51903,SXM,Population,2004,32488.0
51904,SXM,Population,2005,33011.0
51905,SXM,Population,2006,33441.0
51906,SXM,Population,2007,33811.0
51907,SXM,Population,2008,33964.0
51908,SXM,Population,2009,34238.0
51909,SXM,Population,2010,34056.0
51910,SXM,Population,2011,33435.0
51911,SXM,Population,2012,34640.0
51912,SXM,Population,2013,36607.0
51913,SXM,Population,2014,37685.0
51914,SXM,Population,2015,38825.0
51915,SXM,Population,2016,39969.0
51916,SXM,Population,2017,40574.0
51917,SXM,Population,2018,40654.0
51918,SXM,Population,2019,40733.0
51919,SXM,Population,2020,40812.0
51920,SYC,Consumption,2012,851647608.878306
51921,SYC,Consumption,2013,733830101.001292
51922,SYC,Consumption,2014,1000862503.51168
51923,SYC,Consumption,2015,1022235513.26058
51924,SYC,Consumption,2016,1066227673.20006
51925,SYC,Consumption,2017,1158337923.04117
51926,SYC,Exports,2012,815924550.761737
51927,SYC,Exports,2013,925358218.319524
51928,SYC,Exports,2014,1032699771.64459
51929,SYC,Exports,2015,1117028068.40971
51930,SYC,Exports,2016,1201517297.03888
51931,SYC,Exports,2017,1272572110.68175
51932,SYC,GDP,1960,131933783.530125
51933,SYC,GDP,1961,125492411.604237
51934,SYC,GDP,1962,136044543.02382
51935,SYC,GDP,1963,149833477.751029
51936,SYC,GDP,1964,158702490.572919
51937,SYC,GDP,1965,157019337.828309
51938,SYC,GDP,1966,178839541.996503
51939,SYC,GDP,1967,179742215.739517
51940,SYC,GDP,1968,193318568.836799
51941,SYC,GDP,1969,193318568.836799
51942,SYC,GDP,1970,210469540.68864
51943,SYC,GDP,1971,243832700.284896
51944,SYC,GDP,1972,259214417.941663
51945,SYC,GDP,1973,282684174.288432
51946,SYC,GDP,1974,286367124.136228
51947,SYC,GDP,1975,295466167.662479
51948,SYC,GDP,1976,343561109.576458
51949,SYC,GDP,1977,322293897.650792
51950,SYC,GDP,1978,390464511.905584
51951,SYC,GDP,1979,452135806.916845
51952,SYC,GDP,1980,432926715.028092
51953,SYC,GDP,1981,397361011.010733
51954,SYC,GDP,1982,392919811.804114
51955,SYC,GDP,1983,386203847.447568
51956,SYC,GDP,1984,403626014.111855
51957,SYC,GDP,1985,448532385.238048
51958,SYC,GDP,1986,447739374.318023
51959,SYC,GDP,1987,467458296.746593
51960,SYC,GDP,1988,492685833.924424
51961,SYC,GDP,1989,547860848.76774
51962,SYC,GDP,1990,586186699.282485
51963,SYC,GDP,1991,602367949.920368
51964,SYC,GDP,1992,645506330.287406
51965,SYC,GDP,1993,685506096.805792
51966,SYC,GDP,1994,680030980.181817
51967,SYC,GDP,1995,674416356.329656
51968,SYC,GDP,1996,707580951.605291
51969,SYC,GDP,1997,792218643.264218
51970,SYC,GDP,1998,858791933.049531
51971,SYC,GDP,1999,874868574.608098
51972,SYC,GDP,2000,888117049.011209
51973,SYC,GDP,2001,867946465.315423
51974,SYC,GDP,2002,878473191.428979
51975,SYC,GDP,2003,826756354.354268
51976,SYC,GDP,2004,803190047.600524
51977,SYC,GDP,2005,875523427.103148
51978,SYC,GDP,2006,957876280.271721
51979,SYC,GDP,2007,1057700744.83997
51980,SYC,GDP,2008,1034993045.23323
51981,SYC,GDP,2009,1023553828.13811
51982,SYC,GDP,2010,1084506074.45092
51983,SYC,GDP,2011,1170044100.78907
51984,SYC,GDP,2012,1184796354.18336
